loss,Train,Validation,Test
2.2241063117980957,0.29744444444444446,0.296,0.3149
2.3404135704040527,0.3203111111111111,0.3196,0.3226
2.2293524742126465,0.333,0.3296,0.3445
2.1281371116638184,0.3881777777777778,0.3896,0.393
2.146928071975708,0.3899111111111111,0.399,0.3986
1.8090176582336426,0.41275555555555554,0.4202,0.4184
1.8516401052474976,0.44693333333333335,0.4582,0.4363
1.813023567199707,0.48155555555555557,0.4804,0.462
2.0442867279052734,0.48313333333333336,0.474,0.4529
2.0036113262176514,0.5112444444444444,0.509,0.4849
1.820689082145691,0.5313333333333333,0.5366,0.5018
1.7602390050888062,0.5434222222222223,0.5526,0.5105
2.0191259384155273,0.5599333333333333,0.559,0.5327
2.211514711380005,0.5705555555555556,0.5822,0.5396
2.031346321105957,0.5722888888888888,0.5774,0.5496
2.2199363708496094,0.5807333333333333,0.5692,0.5494
2.0043578147888184,0.5914222222222222,0.5954,0.5546
2.0005874633789062,0.5862222222222222,0.5886,0.5436
1.8623350858688354,0.5926,0.5834,0.553
1.7129597663879395,0.6021777777777778,0.6082,0.5678
2.0655765533447266,0.5970666666666666,0.606,0.547
1.5861119031906128,0.6014444444444444,0.6144,0.5668
1.9685184955596924,0.6176888888888888,0.6236,0.589
2.1406304836273193,0.6047555555555556,0.6046,0.5746
1.6059244871139526,0.6216666666666667,0.6252,0.5784
1.6554126739501953,0.6086666666666667,0.6088,0.5658
1.6835054159164429,0.6257555555555555,0.6274,0.5817
1.8122613430023193,0.6352222222222222,0.638,0.5905
1.6276803016662598,0.6153333333333333,0.6132,0.5841
1.9371334314346313,0.6253777777777778,0.6278,0.565
2.1213719844818115,0.6375333333333333,0.6344,0.5968
1.698577880859375,0.6184,0.6232,0.5782
1.7870157957077026,0.6346,0.6384,0.5924
2.19028902053833,0.6364,0.6312,0.5959
1.818999171257019,0.6556,0.6584,0.6185
1.8141416311264038,0.6254,0.6352,0.5988
1.8085131645202637,0.6563555555555556,0.6552,0.6319
1.7871004343032837,0.6494888888888889,0.6538,0.6216
1.93276846408844,0.6522444444444444,0.6534,0.6256
1.8987704515457153,0.6644222222222222,0.658,0.6326
2.0059797763824463,0.6554666666666666,0.6618,0.62
2.077018976211548,0.6688222222222222,0.6646,0.6229
1.8541953563690186,0.6661777777777778,0.6658,0.6329
1.7027122974395752,0.6677111111111111,0.6656,0.6281
2.141939163208008,0.6809555555555555,0.6818,0.6522
1.7567076683044434,0.6822222222222222,0.6804,0.6429
1.95015287399292,0.6964222222222223,0.6904,0.6514
1.9709078073501587,0.6930222222222222,0.6936,0.646
1.9031518697738647,0.6712666666666667,0.6748,0.6394
1.9585713148117065,0.7074444444444444,0.7056,0.6497
1.8295865058898926,0.7025777777777777,0.6926,0.6552
1.6742751598358154,0.7086666666666667,0.7116,0.6523
1.9904011487960815,0.7082444444444445,0.7026,0.6588
1.8348870277404785,0.7123777777777778,0.7122,0.6625
1.7012395858764648,0.7195777777777778,0.7104,0.677
1.785858392715454,0.7298888888888889,0.7268,0.6695
1.7246450185775757,0.7311555555555556,0.7218,0.687
1.9344122409820557,0.7310222222222222,0.7198,0.6806
1.692962884902954,0.7427333333333334,0.7354,0.6848
1.4723788499832153,0.7306222222222222,0.7286,0.6755
2.088702917098999,0.7364444444444445,0.7304,0.6858
1.7965103387832642,0.7418666666666667,0.7258,0.6875
1.6195619106292725,0.7527111111111111,0.752,0.7057
1.9086554050445557,0.7584888888888889,0.744,0.7042
1.5885193347930908,0.7648666666666667,0.7604,0.7004
1.9329744577407837,0.7521555555555556,0.7356,0.6992
1.8703142404556274,0.7705111111111111,0.759,0.7086
1.8495819568634033,0.7687777777777778,0.7604,0.7074
1.876525640487671,0.7736666666666666,0.7666,0.7134
1.662208914756775,0.7769555555555555,0.7696,0.7102
2.0406529903411865,0.7765555555555556,0.76,0.7135
1.5686509609222412,0.7819111111111111,0.7596,0.7118
1.718449592590332,0.7915111111111112,0.7806,0.7158
1.8230924606323242,0.7981333333333334,0.778,0.7303
1.946397304534912,0.8005555555555556,0.7864,0.7227
1.9402246475219727,0.8038888888888889,0.7876,0.7301
1.920616865158081,0.8110666666666667,0.7978,0.7357
1.885480523109436,0.8125111111111111,0.794,0.7448
1.6727596521377563,0.8178888888888889,0.8016,0.7484
1.5870991945266724,0.8194222222222223,0.8008,0.7444
1.498369812965393,0.8240222222222222,0.7982,0.7484
1.8514962196350098,0.8283111111111111,0.8056,0.7456
1.4947948455810547,0.8321777777777778,0.8098,0.7487
1.5877704620361328,0.8331555555555555,0.8058,0.753
1.598389983177185,0.8367333333333333,0.8162,0.7514
1.8443952798843384,0.8421777777777778,0.82,0.7559
1.6971542835235596,0.8431777777777778,0.8182,0.7531
1.692812204360962,0.8456222222222223,0.8276,0.7677
1.4617177248001099,0.8493111111111111,0.8204,0.7627
1.4759747982025146,0.8484222222222222,0.8228,0.7661
1.541683554649353,0.8514888888888889,0.8218,0.7665
1.5861141681671143,0.8544888888888889,0.823,0.7671
1.7971818447113037,0.8525333333333334,0.8276,0.7662
1.6802420616149902,0.8569111111111111,0.827,0.7684
1.789605736732483,0.8577111111111111,0.819,0.7714
1.4630541801452637,0.8582666666666666,0.8282,0.7695
1.4721530675888062,0.8586222222222222,0.8282,0.7711
1.9497122764587402,0.8610222222222222,0.8248,0.7715
1.662765622138977,0.8589555555555556,0.8348,0.7707
1.717954397201538,0.8592,0.826,0.7707
