loss,Train,Validation,Test
2.0812113285064697,0.26795555555555556,0.2584,0.281
2.180769443511963,0.34344444444444444,0.3522,0.3557
2.190474271774292,0.3528222222222222,0.3568,0.3668
2.087183952331543,0.3937555555555556,0.4022,0.3984
2.1190056800842285,0.4129333333333333,0.4118,0.4224
1.9255708456039429,0.44351111111111113,0.4448,0.4367
2.3042635917663574,0.49262222222222224,0.4836,0.4687
2.159522533416748,0.48106666666666664,0.4732,0.4631
1.7826236486434937,0.5099333333333333,0.5094,0.4829
2.082012414932251,0.5446444444444445,0.5452,0.5146
1.9454392194747925,0.5342,0.5412,0.5053
2.019003391265869,0.5597777777777778,0.556,0.5401
1.77964186668396,0.5493777777777777,0.5486,0.5382
1.938847541809082,0.5756444444444444,0.5762,0.5492
2.0510458946228027,0.5831111111111111,0.5814,0.5553
1.7415379285812378,0.5950888888888889,0.5868,0.562
2.2325267791748047,0.5963555555555555,0.5958,0.5753
1.7345455884933472,0.5962222222222222,0.6012,0.5784
2.0511934757232666,0.6018,0.597,0.5716
1.7587834596633911,0.6144444444444445,0.6158,0.5775
2.1479997634887695,0.6007555555555556,0.6036,0.5505
1.8272466659545898,0.6084444444444445,0.6108,0.5696
2.017267942428589,0.6190444444444444,0.6136,0.577
1.907877802848816,0.6290888888888889,0.6312,0.5955
1.750030517578125,0.6262,0.6322,0.5667
1.952821969985962,0.6538888888888889,0.649,0.6223
1.7140882015228271,0.6601777777777778,0.655,0.6069
1.8338181972503662,0.6639111111111111,0.6514,0.6182
2.1438491344451904,0.6588888888888889,0.6574,0.6115
2.042804718017578,0.6570444444444444,0.6488,0.605
2.052151918411255,0.6547333333333333,0.6526,0.6111
1.9167730808258057,0.6476222222222222,0.6452,0.5938
1.8215360641479492,0.6798444444444445,0.6754,0.6382
1.826810598373413,0.6516888888888889,0.65,0.6074
1.64461088180542,0.6782222222222222,0.6732,0.6127
1.7429143190383911,0.6597333333333333,0.6568,0.6236
1.838798999786377,0.6768666666666666,0.6664,0.6415
2.0772979259490967,0.6754444444444444,0.6678,0.634
1.873051643371582,0.6820666666666667,0.6808,0.6357
1.9500105381011963,0.6959777777777778,0.6914,0.664
1.7868056297302246,0.6883555555555556,0.6686,0.6492
1.5572292804718018,0.7028,0.6996,0.6473
1.9438714981079102,0.6877333333333333,0.6872,0.6435
2.181142568588257,0.7061777777777778,0.7068,0.6525
1.5887473821640015,0.6993777777777778,0.6914,0.6516
1.7777855396270752,0.6736,0.6594,0.6888
1.7288222312927246,0.7146444444444444,0.7094,0.6892
1.6774204969406128,0.7068,0.6976,0.665
1.839340329170227,0.7232,0.717,0.6858
1.9556032419204712,0.7111333333333333,0.6972,0.6625
2.1457138061523438,0.7343111111111111,0.7342,0.6946
1.746110439300537,0.717,0.711,0.6823
1.7195804119110107,0.7402222222222222,0.7286,0.6986
1.9320740699768066,0.744,0.744,0.6997
1.881571650505066,0.7394444444444445,0.734,0.6705
1.5888400077819824,0.7456444444444444,0.742,0.6912
2.051574945449829,0.7434666666666667,0.733,0.6801
1.583178162574768,0.751,0.7478,0.7055
1.887752652168274,0.7554222222222222,0.7538,0.7046
1.8627846240997314,0.7580222222222223,0.7438,0.6981
1.628790020942688,0.7722222222222223,0.7664,0.7235
1.7141852378845215,0.7734888888888889,0.771,0.715
1.8742623329162598,0.7706444444444445,0.76,0.7108
2.0457851886749268,0.7853111111111111,0.7786,0.7259
1.622586727142334,0.7947555555555555,0.7828,0.7343
1.969843864440918,0.7888,0.7764,0.7273
1.7529041767120361,0.7958222222222222,0.7796,0.73
1.8062348365783691,0.796,0.7824,0.7373
1.6000566482543945,0.7947333333333333,0.7856,0.7401
1.8551721572875977,0.8109111111111111,0.794,0.7446
1.8561283349990845,0.8049111111111111,0.7876,0.753
1.769083857536316,0.8055333333333333,0.792,0.747
1.7176175117492676,0.8173555555555555,0.7984,0.744
1.956045389175415,0.8153777777777778,0.804,0.7445
1.7092205286026,0.8264888888888889,0.8116,0.7499
1.7965961694717407,0.8283777777777778,0.8104,0.7673
1.8307154178619385,0.8327555555555556,0.8228,0.7626
1.5999102592468262,0.8365777777777778,0.8212,0.76
1.7360719442367554,0.8453333333333334,0.825,0.7727
1.472642421722412,0.8442444444444445,0.819,0.7726
1.5889861583709717,0.8486444444444444,0.8292,0.7813
1.5640665292739868,0.8507111111111111,0.833,0.7827
1.553878903388977,0.8590444444444445,0.834,0.7764
1.586592435836792,0.8568222222222223,0.8284,0.7777
1.699911117553711,0.8636888888888888,0.838,0.7852
1.708836555480957,0.8669333333333333,0.8462,0.7791
1.6629501581192017,0.8670444444444444,0.8352,0.7771
1.8369131088256836,0.8699333333333333,0.8386,0.7859
1.698931097984314,0.8710444444444444,0.8468,0.7914
1.558482050895691,0.8768222222222222,0.8446,0.7906
1.624159812927246,0.8778888888888889,0.8476,0.7876
1.5815025568008423,0.8818444444444444,0.8448,0.791
1.7108840942382812,0.8812666666666666,0.8528,0.7907
1.8187505006790161,0.8826444444444445,0.8498,0.7925
1.5930311679840088,0.8828,0.8548,0.7979
1.7344306707382202,0.8822,0.8486,0.7966
1.5543688535690308,0.8839333333333333,0.854,0.7977
1.4645040035247803,0.8853555555555556,0.8572,0.7967
1.653131127357483,0.8858,0.8502,0.7966
1.4629580974578857,0.8855111111111111,0.8516,0.7967
