loss,Train,Validation,Test
2.276700496673584,0.1602222222222222,0.1696,0.1872
2.24082612991333,0.2086,0.2088,0.2243
2.0352048873901367,0.25997777777777775,0.27,0.2711
1.9329135417938232,0.2331111111111111,0.2352,0.2526
2.2009377479553223,0.2733777777777778,0.277,0.2832
2.303957939147949,0.26835555555555557,0.2672,0.2865
2.3334121704101562,0.26453333333333334,0.2704,0.2774
2.267988920211792,0.25095555555555554,0.2506,0.2695
2.1411826610565186,0.27626666666666666,0.2834,0.2997
2.093057870864868,0.2801777777777778,0.295,0.2968
2.236524820327759,0.32222222222222224,0.3188,0.3373
2.1249916553497314,0.3216,0.3266,0.3295
2.266674280166626,0.3267555555555556,0.3218,0.3491
2.1513924598693848,0.34253333333333336,0.3492,0.3563
2.1875126361846924,0.3495333333333333,0.3446,0.3623
2.0662240982055664,0.3316222222222222,0.3324,0.3396
2.001228094100952,0.3556666666666667,0.3654,0.3679
2.2905237674713135,0.34555555555555556,0.3472,0.3475
2.226212978363037,0.35517777777777776,0.3568,0.3688
2.2284908294677734,0.349,0.3546,0.3533
2.016601324081421,0.35564444444444443,0.3568,0.3656
2.0459229946136475,0.3625333333333333,0.3612,0.3749
2.202249526977539,0.3495333333333333,0.3564,0.3775
2.0806479454040527,0.36575555555555556,0.3666,0.3788
2.0971195697784424,0.35304444444444444,0.358,0.3564
2.1761667728424072,0.37106666666666666,0.3776,0.3824
2.2915000915527344,0.3554,0.3608,0.3811
1.9250264167785645,0.35104444444444444,0.3476,0.3666
1.9449743032455444,0.3724222222222222,0.3686,0.3787
2.09364652633667,0.3728444444444444,0.3742,0.3831
2.148193120956421,0.3396888888888889,0.3366,0.3567
2.143983840942383,0.35313333333333335,0.3566,0.3747
2.098421812057495,0.3769111111111111,0.3808,0.3911
1.837852954864502,0.3738444444444444,0.3806,0.3761
2.1134862899780273,0.37448888888888887,0.385,0.3967
2.1137328147888184,0.3364,0.343,0.3337
2.3238680362701416,0.36013333333333336,0.3592,0.3585
2.09147047996521,0.35184444444444446,0.3532,0.3731
2.1868531703948975,0.3737333333333333,0.3734,0.3863
2.291226387023926,0.3883111111111111,0.3946,0.392
2.2280027866363525,0.37937777777777776,0.3836,0.3832
2.0042896270751953,0.3661111111111111,0.3698,0.3747
2.0128021240234375,0.38764444444444446,0.3966,0.3896
2.12424898147583,0.39242222222222223,0.3912,0.3917
1.9935967922210693,0.3878666666666667,0.391,0.3928
2.2595863342285156,0.38422222222222224,0.3866,0.3834
2.1973071098327637,0.3824,0.3896,0.3794
2.2243242263793945,0.39526666666666666,0.3976,0.4037
2.2509851455688477,0.37175555555555556,0.3796,0.3681
1.9931108951568604,0.4030666666666667,0.3994,0.4227
2.112032413482666,0.38708888888888887,0.383,0.3964
2.1815900802612305,0.3874888888888889,0.392,0.3926
2.168905019760132,0.3986,0.3998,0.3943
2.106891632080078,0.3944888888888889,0.4126,0.4255
2.0255274772644043,0.4108,0.4232,0.4168
2.080383539199829,0.39642222222222223,0.4102,0.4106
2.0948081016540527,0.3937333333333333,0.3984,0.3959
2.1843228340148926,0.3990888888888889,0.4026,0.4245
1.9335813522338867,0.39653333333333335,0.4022,0.4048
2.2855348587036133,0.3922,0.3888,0.4046
1.8280301094055176,0.45811111111111114,0.465,0.4554
2.0488991737365723,0.4696222222222222,0.4688,0.4618
1.9604840278625488,0.4738888888888889,0.4822,0.4693
2.1877193450927734,0.4782666666666667,0.4882,0.4742
2.433316230773926,0.48544444444444446,0.487,0.4768
1.8765243291854858,0.4878222222222222,0.4908,0.4768
2.0545549392700195,0.4874222222222222,0.4928,0.4757
2.3951241970062256,0.4950888888888889,0.4914,0.4879
2.1322579383850098,0.4963111111111111,0.5,0.4861
2.2555131912231445,0.49975555555555556,0.503,0.4935
2.1135926246643066,0.5021111111111111,0.4988,0.4973
1.8625853061676025,0.5028666666666667,0.5054,0.5014
2.2024354934692383,0.4994222222222222,0.5044,0.4972
2.00730299949646,0.5042888888888889,0.5076,0.499
2.1665213108062744,0.5067111111111111,0.5156,0.5082
2.08142352104187,0.5107777777777778,0.516,0.5152
2.0026397705078125,0.5126888888888889,0.5288,0.5057
2.1129937171936035,0.5136666666666667,0.5138,0.5241
2.0694003105163574,0.5150888888888889,0.5164,0.5131
2.1483969688415527,0.5183555555555556,0.5146,0.5161
1.9461932182312012,0.5234888888888889,0.5132,0.5191
1.9053645133972168,0.5162,0.5134,0.4918
2.0256712436676025,0.5250666666666667,0.5196,0.5148
1.9325425624847412,0.5259777777777778,0.527,0.5222
1.985900640487671,0.5288666666666667,0.536,0.5274
1.9290544986724854,0.5274666666666666,0.5238,0.5379
1.9739322662353516,0.5374666666666666,0.532,0.534
1.9562287330627441,0.5287333333333334,0.5258,0.5203
2.0437779426574707,0.5316888888888889,0.5234,0.5334
1.7326006889343262,0.5399333333333334,0.5284,0.5329
